OBJECTID,WD19CD,WD19NM,WD19NMW,BNG_E,BNG_N,LONG,LAT,Shape__Area,Shape__Length,GlobalID
7336,N08000336,Legoniel, ,142518,534140,-5.99015,54.63592,8575782.21825409,16457.1243671251,b1788d60-0dd1-4f53-9a6c-bf494bf1d922
7337,N08000337,Malone, ,143919,526062,-5.96145,54.56421,2061765.94953918,6806.9348350222,fac2df25-acd5-43ff-b504-3b7391c7d0d1
7338,N08000338,Merok, ,148883,527079,-5.88573,54.57581,1420357.28042603,5661.90447900206,215150f1-4f99-4940-a1b0-5f72fdb8b2bd
7339,N08000339,Musgrave, ,142718,526083,-5.98,54.56379,1705027.58985901,7389.65135234987,e04c1cad-4bfb-4916-92a7-2cfdd27572d6
7340,N08000340,New Lodge, ,146183,530770,-5.93059,54.60756,716259.110488892,3991.36921546449,ab16e1b9-8627-4322-8bcc-85196f7201f9
7341,N08000341,Orangefield, ,149354,528108,-5.87933,54.58527,1255862.92950439,5820.76517119054,6839f8ec-19b4-4c84-9394-751a5b2f0ffa
7342,N08000342,Ormeau, ,146691,527439,-5.91987,54.57795,1463473.94737244,6290.88729578439,65c491ae-1c5e-4f8f-adb9-6c809b536396
7343,N08000343,Poleglass, ,139352,526705,-6.03248,54.56764,3010670.13056183,10663.7016804774,789d2bd2-1a8d-4bb9-9a22-307dbd8488bd
7344,N08000344,Ravenhill, ,147820,527673,-5.90264,54.58061,1027045.44140625,4736.1748410196,756bb7a5-59ce-4be7-bca0-4d02ec54b59c
7345,N08000345,Rosetta, ,146877,526582,-5.91626,54.57036,1110912.54304504,6297.6835564712,c16f4c71-21f3-42eb-9b4d-839d0a687174
7346,N08000346,Sandown, ,150126,528104,-5.86741,54.58562,938581.361129761,5258.46800742231,66717611-794b-4c2e-8f1f-42e98d0477c0
7347,N08000347,Shandon, ,150967,527595,-5.854,54.58147,2614307.80395508,8670.59220083858,563939be-96e6-4078-b026-f59eb6990195
7348,N08000348,Shankill, ,145236,530578,-5.94505,54.60536,1112426.27637482,5033.44838359667,fb425bce-717c-48cf-8530-ab860a638334
7349,N08000349,Shaw's Road, ,141452,528049,-6.00126,54.58077,1744528.30677032,6227.99984019854,e6d50fb5-6e2e-485f-8401-927fc70666f8
7350,N08000350,Stewartstown, ,140882,526844,-6.00899,54.56967,994625.336158752,6279.5988692399,0da53d59-1b6f-4d8c-af98-ffb928704a75
7351,N08000351,Stormont, ,152509,529750,-5.83201,54.60155,5325454.29781342,11871.1188441694,5d24846b-4b78-46ad-93ee-a01950c20d2c
7352,N08000352,Stranmillis, ,145453,526422,-5.93809,54.56821,2468004.84860229,8159.62742384086,e0a9f7b2-f130-4cff-924d-c91d8814572b
7353,N08000353,Sydenham, ,149092,531413,-5.8862,54.61478,9108380.15442657,13820.9151665851,0d4b0546-9668-4999-a225-c3978849c22b
7354,N08000354,Turf Lodge, ,141742,529364,-5.99794,54.59271,2369274.20028687,8958.04617137685,bcfacec7-66a1-4142-9d38-b91a551b93ad
7355,N08000355,Twinbrook, ,140247,525376,-6.0175,54.55619,1415117.07931519,5478.09886499475,3b694633-3d1b-4eba-8af8-4eafd039e7b7
7356,N08000356,Upper Malone, ,143927,524804,-5.96023,54.55293,4323352.5578537,14723.8899496499,306f94dd-a5a7-4bb1-ae91-cff9eb9ff852
7357,N08000357,Water Works, ,145208,531480,-5.94626,54.61344,1361784.62698364,6207.56062815902,c98061c7-4ad6-474b-8999-15541a1ddf4b
7358,N08000358,Windsor, ,145048,527778,-5.94552,54.58016,1381146.8815918,5698.95008000081,ffe5a8f4-3eab-4220-8ac9-8abfe67bf691
7359,N08000359,Woodstock, ,147493,528786,-5.90865,54.59043,666447.166755676,4004.2615486321,4991f1c6-0088-4cb8-8f4c-b9f6eb025011
7360,N08000360,Woodvale, ,144278,530745,-5.95999,54.60638,841703.301246643,4357.72070556338,da3132a0-d87f-45c1-b470-430de6f3fba2
7361,N08000401,Aghadowey, ,100023,583497,-6.69762,55.05455,118873095.411282,67191.9025370682,7da9b090-2e16-4138-bdcc-cd7340bffcba
7362,N08000402,Altahullion, ,81986,574291,-6.9687,54.96093,64389021.3583183,59967.5701192438,e3e6d3c6-e891-4e15-be31-feb05ac5a23a
7363,N08000403,Atlantic, ,101350,598067,-6.69222,55.18584,5359430.39862823,17565.2349945276,c2c98db8-7bef-45db-becc-5d5b4eb2d07f
7364,N08000404,Ballycastle, ,129577,598104,-6.2502,55.20241,2347931.05062866,9809.86831025205,32f39dc7-db99-4cb5-b612-f73ac012269a
7365,N08000405,Ballykelly, ,79930,580965,-7.00814,55.01936,57183175.8676414,48701.9040832375,818a72b5-6043-4823-bb09-5e6a93abf78f
7366,N08000406,Ballymoney East, ,112417,584986,-6.50572,55.07521,998858.886508942,4650.08369604291,92a6c3bd-8e8a-4680-ace2-ed1cedcde548
7367,N08000407,Ballymoney North, ,110757,584765,-6.53141,55.07227,3598087.72050095,8712.57298097419,ede22f6b-39a2-41a1-8afd-e36190df25a9
7368,N08000408,Ballymoney South, ,113681,582437,-6.48342,55.05311,7966279.83561325,13737.6554695875,d32e48c9-14e6-4b28-a4d6-aa288ab6989f
7369,N08000409,Castlerock, ,98085,594426,-6.73945,55.15125,18150854.0965691,25703.9655656356,cd6382e7-30b0-406a-b26e-02a35e41d525
7370,N08000410,Churchland, ,101736,590449,-6.67817,55.11785,1578531.3020134,5830.35970762622,29b04cd2-173c-421f-adee-204edb0f095d
7371,N08000411,Clogh Mills, ,112717,576762,-6.49276,55.00171,63671369.8580322,60596.7515944523,e23b7b18-6775-447b-8391-f85c86f77480
7372,N08000412,Coolessan, ,83978,582958,-6.94727,55.03979,1132721.7291832,5512.54394015583,3c812574-4b42-4a01-8354-e35bac790809
7373,N08000413,Dervock, ,114107,588761,-6.48312,55.11001,61804594.1182251,50957.3755293749,dcc3aef5-5ce4-4fad-af3f-07c744aba0c5
7374,N08000414,Drumsurn, ,88503,579842,-6.87333,55.01474,44239308.668911,44070.6238992077,a5e4621e-55fb-4289-b6dd-8015d073fb4b
7375,N08000415,Dundooan, ,105406,592526,-6.62297,55.13864,78247865.4120178,54222.5108508047,080c5ffd-6811-4d0b-9bde-32c6cf0fe977
7376,N08000416,Dungiven, ,88593,569164,-6.86034,54.91919,135038404.952293,71396.4493908597,bf4c656f-d92a-4b9e-aa70-2b44890570c5
7377,N08000417,Dunloy, ,119112,579888,-6.39615,55.03337,66506351.5535889,46144.6132443085,4bb192a8-6cae-4af5-a192-55648da9b17f
7378,N08000418,Feeny, ,80740,565825,-6.9787,54.88434,100121442.625507,73761.2572125364,4c37c6b0-13d5-4f8a-b759-8f0414983586
7379,N08000419,Garvagh, ,98080,573122,-6.71699,54.96046,75797798.1145744,43779.9177685206,009ee6d8-28cb-4489-ab79-08668a8c96f2
7380,N08000420,Giant's Causeway, ,116567,597650,-6.45355,55.19106,86138285.1805382,67736.0099641082,85b470d6-443d-4f2d-a84e-3a98984257de
7381,N08000421,Greysteel, ,74702,580910,-7.08953,55.01548,36173694.6225739,38779.1924559409,16150f00-ff5d-4807-9a65-dd7e13813cd0
7382,N08000422,Greystone, ,84982,583038,-6.93171,55.04114,1125961.61771011,8111.22332090639,7d7bc7a9-06cf-46cf-8375-7355ed926ee6
7383,N08000423,Hopefield, ,104228,598389,-6.64751,55.19045,2089782.97171021,7347.77110149226,1454051d-dd96-4bf7-b372-7dc9ed4a2dba
7384,N08000424,Kilrea, ,105035,574053,-6.60968,54.97296,59790806.3057289,41230.2858231051,85a06826-1bcc-46d5-8405-33834cf6f73f
7385,N08000425,Kinbane, ,124514,597840,-6.32927,55.19725,83207966.0716934,55865.0661986806,4bff30d9-f612-462f-935d-2665826dc9b1
7386,N08000426,Loughguile and Stranocum, ,125062,582286,-6.30563,55.05818,121801895.149025,72755.3910239465,fcd5301c-6887-45d4-b158-634d000a968a
7387,N08000427,Lurigethan, ,138932,579138,-6.08618,55.03744,69500275.9050293,46593.5629848981,5014d658-ca79-4dc3-8f90-ea77487ed3c5
7388,N08000428,Macosquin, ,96045,590372,-6.76701,55.1137,89057227.6838608,57207.114259513,485f7156-bdd9-467f-99d5-342c78806c25
7389,N08000429,Magilligan, ,86435,591155,-6.91798,55.11473,145192424.756264,67877.7373533388,cf6ef316-feed-46bb-9465-ece3a75a9cef
7390,N08000430,Mountsandel, ,103061,591520,-6.65859,55.12823,3046093.20373535,9228.02591252261,32116c00-7ac4-41cf-a51c-30bd545e9171
7391,N08000431,Portrush and Dunluce, ,108262,598947,-6.58493,55.19785,20719779.0811081,37876.9510923717,60744be0-ca75-4216-9b16-fb6efd7c38ba
7392,N08000432,Portstewart, ,99668,597098,-6.71752,55.17615,3768805.31388092,17612.1569928474,10ddeaa0-890b-4642-b8cc-e3de20a159c2
7393,N08000433,Quarry, ,103521,592881,-6.65282,55.1407,1724605.76518631,6856.71994808465,336617df-839c-471f-a596-9dba21ad1523
7394,N08000434,Rasharkin, ,112408,569700,-6.4905,54.93827,59008847.5905609,57213.8922352846,44ea50dd-240e-4395-8a8a-ca9c7234c669
7395,N08000435,Roeside, ,84295,584209,-6.94371,55.05119,2109284.83023453,7330.83999846194,8adf718f-b555-4f34-a4fc-673974beab6c
7396,N08000436,Route, ,110275,586537,-6.54074,55.08786,33114836.2490425,37602.4548651225,bb08ed15-f5f6-4689-9f0a-050ea81c968c
7397,N08000437,Torr Head and Rathlin, ,132859,589581,-6.19074,55.12781,253196042.673531,133503.610257691,48b5bcc6-93f5-4ce3-bd89-46d6215a33ca
7398,N08000438,University, ,102210,593899,-6.67438,55.14903,2726935.20847321,8257.47730831131,deca827a-ff8d-4af1-ac9d-a05d039090a4
7399,N08000439,Waterside, ,101548,592209,-6.68296,55.1335,2118364.5148201,7375.32605215539,b377e423-4645-4392-b843-5e1628381439
7400,N08000440,Windy Hall, ,104069,589714,-6.64095,55.11266,2917473.53578186,8611.3907459539,84bd6ddb-cf9a-41bf-ae9b-8b8fa4af825d
7401,N08000501,Artigarvan, ,53374,563518,-7.40066,54.8455,48468060.2036591,38951.2993316702,a3c5e964-a0b2-41e7-b7a0-da87f74cc814
7402,N08000502,Ballycolman, ,48774,560280,-7.46805,54.81333,1795749.48073006,6450.24533041614,8fa0fc68-038e-4e65-9178-6c32540c71fb
7403,N08000503,Ballymagroarty, ,57019,583037,-7.36742,55.02265,5245349.35121536,10195.4952155535,93572cdd-d868-4550-a8fb-50811d122227
7404,N08000504,Brandywell, ,58852,579200,-7.3343,54.98958,644198.091363907,4699.92894938064,f30816e6-f15c-40d1-a47e-a6deb29d8bcd
7405,N08000505,Carn Hill, ,59705,582768,-7.32527,55.02209,1049085.99708366,4873.09684398907,da5f0bc8-7ba1-46d4-8146-6bc8c34afd6a
7406,N08000506,Castlederg, ,38465,550485,-7.61551,54.71841,22375028.8651886,25167.2880006657,81ddd84d-0225-4de1-9959-2abae7620991
7407,N08000507,Caw, ,62243,580499,-7.28307,55.00351,1656449.76766586,7028.11086349971,9dad4b2f-b288-4825-a956-7ea5c3819117
7408,N08000508,City Walls, ,59470,579563,-7.32512,54.99325,1101821.63911438,5383.12523870914,031ede5d-47e3-4753-b1e0-ee7cfcc9c9c3
7409,N08000509,Claudy, ,68835,574730,-7.17377,54.95631,82835776.8923645,51533.3847484794,ce5783f1-47b4-4ff5-a0d5-351e82af57aa
7410,N08000510,Clondermot, ,60879,577891,-7.30121,54.97925,2653590.413414,8963.28513118966,fd17b500-7a6b-41ad-b268-840744c8010b
7411,N08000511,Creggan, ,58615,580148,-7.33912,54.9979,675622.529747009,4295.09185057923,9f428644-dfb6-495c-9548-6ca3a14f0d0d
7412,N08000512,Creggan South, ,58159,579456,-7.34539,54.99139,1026689.41938019,4887.00916387155,4b09081c-de3f-4940-966c-96dd4969c7c3
7413,N08000513,Culmore, ,62633,584793,-7.28206,55.0422,8831332.22132874,21034.0009865955,2c253c06-9122-4d13-8d50-af9d67ccbb40
7414,N08000514,Drumahoe, ,62593,577870,-7.27452,54.98022,2640025.15675354,9507.91996055948,5ce16a1c-5511-4588-a0db-69155e6dcced
7415,N08000515,Dunnamanagh, ,60182,564605,-7.29638,54.85989,136678827.665762,72471.5991976042,87bc90bf-4a20-4886-ab0b-0ebe575ca57c
7416,N08000516,Ebrington, ,60972,580302,-7.30262,55.00089,2822056.5426445,8394.83914337979,3c1786d1-ed24-469e-8e8b-7e8a72f43fa4
7417,N08000517,Eglinton, ,69740,583110,-7.16935,55.03191,14404394.7103043,24170.2544752253,bf006c63-7a2e-41c3-9ba1-c9d7f5f93dbb
7418,N08000518,Enagh, ,65465,580948,-7.23343,55.0097,44102366.9518738,40042.1615800283,218523ec-50ad-4e4b-a9ee-7ff6baf2c6fc
7419,N08000519,Finn, ,44282,554871,-7.53099,54.76179,42586363.9748096,45672.3773556878,cd4cad7b-6fd6-41bd-819a-5eabc3b82aee
7420,N08000520,Foyle Springs, ,58926,581516,-7.33591,55.01035,857230.030353546,4136.61379726155,32378d30-a78d-4c3a-8424-22b53677a142
7421,N08000521,Galliagh, ,59867,583596,-7.32373,55.02961,902241.748695374,4187.36601857791,8253e618-4c30-42ae-94ba-f7f11ca9eb09
7422,N08000522,Glenderg, ,30896,546068,-7.72685,54.67343,212529732.587515,102168.008718162,f3e81c93-dd74-44b9-a913-3bb3b65eef9b
7423,N08000523,Glenelly Valley, ,67039,554696,-7.17861,54.77581,257320457.343382,109120.897286928,625f1f2f-2d91-4601-973f-95755e649984
7424,N08000524,Kilfennan, ,62188,579142,-7.28232,54.99133,1623623.75686264,7895.02042654875,36ac5fa2-ed92-4ce4-ab9c-3f5c9248295d
7425,N08000525,Lisnagelvin, ,61415,579507,-7.29478,54.99407,816847.913410187,4689.78900287408,8b6ad5f3-ac91-48ae-8328-c5e1dd0a42b4
7426,N08000526,Madam's Bank, ,60966,581889,-7.30459,55.01508,2212116.87005234,6575.69025848525,bfc332d8-7f8c-45eb-8014-c2e574172de6
7427,N08000527,New Buildings, ,57798,576868,-7.34792,54.96799,5415938.69774437,12805.6185309762,b6e87797-c68e-4c2e-adbf-bf170463f015
7428,N08000528,Newtownstewart, ,47558,546282,-7.46992,54.68726,88118419.3475227,52356.9913866976,7cfbfdd2-dee4-42ef-bc60-108bfc0a825c
7429,N08000529,Northland, ,59437,580773,-7.32707,55.00405,1294553.27682686,5788.37971825799,4390e05e-3683-4ea2-b2e6-d489a6e53b5b
7430,N08000530,Park, ,71638,564693,-7.11873,54.86832,121305184.897793,68604.2052047965,3e802a33-5afd-4aa2-abee-18fc117ad5ff
7431,N08000531,Shantallow, ,60646,583261,-7.3112,55.02714,690795.284233093,4123.43094966633,b20546d1-7360-48ec-8f90-bfe0ce641df4
7432,N08000532,Shantallow East, ,61050,584135,-7.30594,55.03524,1771397.522995,6983.01492720009,67bec5e8-a0dc-4eed-be40-17ce94f1f9a8
7433,N08000533,Sheriff's Mountain, ,56401,579112,-7.37234,54.98711,21696266.1171989,25393.5381921077,870e7cfa-4bff-4153-852a-cf6db12543bb
7434,N08000534,Sion Mills, ,47660,554398,-7.47816,54.75993,24191775.0093689,28408.6963863255,bec8a270-dc1e-44cf-9a15-e0e81d306d4c
7435,N08000535,Skeoge, ,58875,584440,-7.34019,55.03648,6159406.28923416,13069.2950911527,3a34e675-d4ee-40ad-8c1a-c7fd5a76f423
7436,N08000536,Slievekirk, ,57223,572766,-7.35197,54.9309,72190877.3068829,55213.4576429616,dfdad31f-b6a4-42c4-b733-1fb00386f905
7437,N08000537,Springtown, ,58877,582374,-7.3377,55.018,1654031.54092216,6683.18420744313,5142ed58-71d7-4cda-bd16-f566a145a720
7438,N08000538,Strabane North, ,49352,562406,-7.46167,54.83276,3945982.50364113,11118.189216843,aa1cc8bd-077d-4837-9e51-9b89d6f37add
7439,N08000539,Strabane West, ,48788,561270,-7.46903,54.8222,1310467.4024868,5842.29480193459,9978fc31-5fbb-41b0-a15f-c170b7c46dad
7440,N08000540,Victoria, ,59781,577863,-7.31826,54.97825,3641427.53975677,12002.6956033276,4580dade-8eee-4963-ad56-2a3a2de576f4
7441,N08000601,Ballinamallard, ,38254,515111,-7.57531,54.40187,38230493.674305,39691.0906384918,8627441a-f475-4ba9-8bd6-d65c5bd0d126
7442,N08000602,Belcoo and Garrison, ,10133,519179,-8.0115,54.4175,202802143.578801,104662.016611406,07132082-ddc8-4a1d-9ccc-1a4ba5ca3287
7443,N08000603,Belleek and Boa, ,32603,531713,-7.68254,54.5463,196379315.788533,115381.522617196,19a4ef88-74ec-47d4-9b9f-8ffdfe885fe8
7444,N08000604,Beragh, ,62607,531150,-7.22005,54.56213,66031033.3889561,51525.587684387,88a64197-1575-498a-9065-5971249fc9b3
7445,N08000605,"Boho, Cleenish and Letterbreen", ,24551,507922,-7.77627,54.32768,140327845.819981,83037.7391599452,96c190ed-a5ea-4eaa-a771-c582c1dbd73b
7446,N08000606,Brookeborough, ,52364,507314,-7.34981,54.34193,123731105.74651,78067.4490210589,8dc8bb39-b58b-4b15-bb26-256dbb7debb9
7447,N08000607,Camowen, ,59616,534846,-7.27039,54.59321,4756691.70057678,12695.9779648635,1fc229be-abeb-47df-b705-a08728093ce4
7448,N08000608,Castlecoole, ,35918,508853,-7.60347,54.34423,6632399.54367638,16409.7265913363,4e7521dc-2268-42a1-9abc-593a668ce782
7449,N08000609,Coolnagard, ,56779,534604,-7.31383,54.58912,2194898.38300323,7475.75039113792,4a18d22d-c669-4ee2-b6f4-3b65456de817
7450,N08000610,Dergmoney, ,58121,534731,-7.29329,54.59117,2376907.70695496,8930.74873929699,8e14d9d3-6bc5-4f47-8a60-36cfce22f1d0
7451,N08000611,Derrygonnelly, ,22482,518506,-7.82134,54.42078,161372531.4667,83965.3670790958,ab7a5390-ffc1-41d1-8dd8-ea4dedb5ea1e
7452,N08000612,Derrylin, ,39728,489974,-7.52245,54.17805,105875574.616332,55056.3487796174,edd9466f-1a17-477a-9867-f37a1090d5fb
7453,N08000613,Donagh, ,46949,495869,-7.41923,54.23581,109276654.66827,67289.6153765409,1b4eefdd-08c1-4ca9-9a9b-dd2afebb63eb
7454,N08000614,Dromore, ,51166,528721,-7.39333,54.53265,45241429.9402523,52173.733740301,d5541fe1-be06-450d-a203-63cf90a2a732
7455,N08000615,Drumnakilly, ,65835,537547,-7.17761,54.62153,47815829.6107502,50187.637854559,e44726b2-77e1-47f9-a1df-dbdc61c2debe
7456,N08000616,Drumquin, ,41350,537932,-7.55555,54.60819,158633160.570761,90498.9931211571,5698399b-5c74-4608-aa9d-6867183b1007
7457,N08000617,Ederney and Kesh, ,32259,527246,-7.68226,54.5061,75954281.1881599,49025.6885970567,95e9aa45-14c0-44a1-bace-b022efe8c4f5
7458,N08000618,Erne, ,33838,509901,-7.6366,54.35212,3226558.41782188,9932.3396779602,64346d8c-2d47-4261-97a3-1b74569a0e97
7459,N08000619,Fairy Water, ,52374,539023,-7.38693,54.62566,110706146.515152,65054.1663959734,95a5506d-382f-44c1-9921-f06632b8a32f
7460,N08000620,Fintona, ,53136,522643,-7.35588,54.47962,61221572.6997395,50126.7170673735,a51303b6-deca-4b93-b4f1-2572263de118
7461,N08000621,Florence Court and Kinawley, ,26341,497336,-7.73568,54.23433,164138532.954734,80764.324764224,d5928d4b-0617-46c8-bf0b-8190110ca954
7462,N08000622,Gortin, ,60411,545100,-7.27003,54.6855,90892537.0342922,54665.9371567253,ed6b5743-b0a4-4539-af71-a7887096c9c2
7463,N08000623,Gortrush, ,56290,536262,-7.3233,54.60363,3332896.64687538,11019.5644116953,4a4aacfc-d04b-454e-b850-9769417f05c9
7464,N08000624,Irvinestown, ,35269,523314,-7.63115,54.47311,42369744.5288544,38250.1585701375,7ac017d5-8c59-4ef8-b293-ea63d22192d8
7465,N08000625,Killyclogher, ,59144,536804,-7.27994,54.61041,1474966.35680008,7067.07986768076,a6e4764c-38bc-4d2d-bf44-bbfda645e8d8
7466,N08000626,Lisbellaw, ,38241,507421,-7.56617,54.33307,52396584.6066122,43735.9341705658,5a01c99f-5d33-4c26-a7b6-af295dfab8bb
7467,N08000627,Lisnarrick, ,31800,519019,-7.67908,54.4322,75527603.1243744,53090.371513534,acf0f7c6-2ef8-4314-95da-d19da9bfbadb
7468,N08000628,Lisnaskea, ,45216,498257,-7.44852,54.25598,5594763.89191246,11795.9312704299,805204be-35d8-4bf3-b79b-aad46945efa2
7469,N08000629,Maguiresbridge, ,42983,502296,-7.48745,54.29056,88884336.8140783,58707.5107309592,31c24009-d689-421c-b046-0d2df591f966
7470,N08000630,Newtownbutler, ,51025,487723,-7.34752,54.16571,90835795.775074,87672.1584921984,7b815dd2-0277-4485-ab1a-fe942da5a6c9
7471,N08000631,Newtownsaville, ,62112,524073,-7.21957,54.49847,81902298.6948338,67873.8627848477,57642d4c-1216-4317-9156-9c27ef66eb80
7472,N08000632,Owenkillew, ,70858,546073,-7.10972,54.70114,187582510.998116,72637.9262869349,ba57528e-8f3f-4ff9-8294-95012d7ef2c7
7473,N08000633,Portora, ,32754,509627,-7.65286,54.34889,4141125.6937418,14926.9088613811,51ecaf64-9359-411d-b7b4-322439fb3f5e
7474,N08000634,Rosslea, ,59247,496129,-7.23164,54.24646,95593007.6015434,55982.8503755064,2b5baef8-2cfa-4051-9096-d85f63bb5a10
7475,N08000635,Rossorry, ,32023,508500,-7.66266,54.33828,5758956.23798847,15842.1545727112,4f0a87dd-414b-4591-96f1-7bd79db7ab52
7476,N08000636,Sixmilecross, ,71782,528820,-7.07613,54.54731,92909167.9205971,63937.643000654,e241d9c2-1baa-4cb2-ad72-592a54cc94f7
7477,N08000637,Strule, ,57333,536429,-7.30742,54.60583,2345533.22686386,8504.63930101975,7f3ea904-e5b3-44f3-88d9-afb089af5436
7478,N08000638,Tempo, ,43819,513106,-7.48757,54.38785,90667589.9351158,59788.5224299197,a26c7765-824b-444c-9a34-0f106c9e0a19
7479,N08000639,Termon, ,75401,536474,-7.02885,54.61816,84543283.3127708,57817.0763380305,48163910-46d3-495e-9397-7a3a2eea3962
7480,N08000640,Trillick, ,45240,520769,-7.47495,54.4574,88437066.5210495,51123.7843525711,240c2de8-04f1-4f42-87fe-9c511e94b955
7481,N08000701,Ballinderry, ,126944,523940,-6.22131,54.53632,34409721.8099823,33444.1623536674,f2e097ed-6615-47f7-99da-b4e8eda0126d
7482,N08000702,Ballyhanwood, ,153151,526313,-5.8192,54.57105,11395832.7585754,18825.1315276165,ea7b6a63-bee5-44ef-8fca-3f60710d1fa0
7483,N08000703,Ballymacash, ,136978,521854,-6.06477,54.52293,914220.656318665,4639.71149060899,3bedd739-cb40-4251-b1b1-4cf6f72c8d3b
7484,N08000704,Ballymacbrennan, ,144046,514160,-5.94917,54.45756,42424456.5875244,40071.9346258114,9bd71e2e-5921-45cd-9b3b-4c7a006cd36c
7485,N08000705,Ballymacoss, ,135661,521636,-6.08487,54.52029,1508822.84638977,5764.56426644957,c9477705-290e-4439-931f-3facb90b3ef5
7486,N08000706,Beechill, ,146658,523612,-5.91708,54.54362,2872452.12063599,7861.27033584309,29e5bc28-1538-4fb7-84f3-c65e223b25b1
7487,N08000707,Blaris, ,137215,518737,-6.05834,54.49511,9611155.14582825,17649.4441087285,0ba8a3b2-3e74-4db6-83d7-87272d4f27a2
7488,N08000708,Cairnshill, ,148404,524254,-5.8907,54.55025,835231.465423584,5486.32253498453,c4934ca9-6a73-4e90-8c14-d053ca648e69
7489,N08000709,Carrowreagh, ,155914,528759,-5.77859,54.59432,7393456.94698334,16056.9924499405,879e97d4-4442-4d89-912a-4edcdcd4b8e1
7490,N08000710,Carryduff East, ,149903,518827,-5.86298,54.50233,12629722.559021,21299.4641171255,4fed1eb3-baa8-4d87-adc1-e41bdd25bdaa
7491,N08000711,Carryduff West, ,147363,521443,-5.90435,54.52452,4229927.59233093,13473.2709297338,2c0614e1-5244-4e54-9dcd-07cc5a8aabc1
7492,N08000712,Derryaghy, ,139236,524117,-6.03197,54.54438,3411604.22703552,11857.7556144267,760cf778-570e-4add-b365-3598f9f01565
7493,N08000713,Dromara, ,140402,508549,-6.00033,54.40541,42098469.9943542,36068.8804509116,6d6267c1-735d-40f6-871a-94a2da96fabc
7494,N08000714,Drumbo, ,144359,520503,-5.94984,54.51459,23748013.2002106,29025.8589676816,3a2d123a-8535-4b6d-981e-46c0288b56e1
7495,N08000715,Dundonald, ,154076,529598,-5.80768,54.60095,2108371.30876923,9334.74529019408,d1998b1b-4bea-4652-9a65-f392df6c58a2
7496,N08000716,Enler, ,154976,527913,-5.79237,54.58628,621010.532722473,3741.27804112251,f20b80bd-d4ca-4582-94ac-1fc6107fbeef
7497,N08000717,Galwally, ,147904,525390,-5.89939,54.56018,1078711.93159485,5475.54016821241,1ad878b7-9bc1-4024-a084-92f597d022f1
7498,N08000718,Glenavy, ,127013,528806,-6.22476,54.57997,32335787.7605019,37774.8561018572,6299f9dd-84fb-4073-9c37-b1988396d993
